인공지능 기반 자율방역 로봇 등 40개 개발과제에 370억원 지원,"과학기술정보통신부는 25일 국내 기업의 디지털 전환 대응 경쟁력 강화를 위한 '비대면 비즈니스 디지털혁신 기술개발' 사업과제 40개를 선정, 370억원을 지원한다고 밝혔다. 비대면 서비스 정보통신기술(ICT) 분야 핵심기술 개발 분야에서 선정된 20개 과제에 18개월간 15억원씩 지원하고, 비대면 서비스 사업화 지원분야(R&D 바우처)에 선정된 20개 과제에는 향후 1년간 3억5천만원씩 지원한다.  비대면 서비스에 필요한 정보통신기술(ICT) 개발을 지원하는 '기술개발' 과제에는 13개 기업과 6개 연구기관, 1개 대학이 선정됐다.  ㈜잇올은 인공지능(AI) 기반 영상분석 기술을 활용해 온라인 교육에서 학생들의 수업 참여도(집중도)를 측정하고 학습 능률을 높일 수 있게 지원하는 서비스를 개발한다. 유엔젤㈜은 영상 회의에서 실시간으로 참여자의 음성을 인식해 회의내용을 자막으로 생성하고 회의록을 자동으로 작성하는 기술을 개발한다. 정부출연연구기관 등을 통해 기업이 필요로 하는 기술을 개발한 뒤 제품개발과 사업화를 지원하는 'R&D 바우처' 과제에는 20개 중소·중견기업이 선정됐다. 유비마이크로는 산업시설 근무자의 감염상태를 측정·분석할 수 있는 '지능형 언택트 헬스 모니터링 시스템'을 개발한다. 비전세미콘㈜은 AI 기술을 활용해 고객과 매장의 상태를 실시간으로 파악하는 이동형 방역로봇과 바이러스 전파를 최소화하는 비말차단 시스템을 개발해 감염병으로부터 안전한 무인카페를 구축에 활용할 계획이다.  오상진 과기정통부 정보통신산업정책관은 ""코로나19로 인한 경제 사회 구조의 대전환으로 '디지털역량'의 중요성을 재확인하고 있는 상황""이라며 ""기업들이 비대면 비즈니스에서 경쟁력을 확보하고 시장을 선점할 수 있도록 지원할 것""이라고 말했다. "
화재위험요인 빅데이터로 분석해 맞춤형 예방대책 세운다,"소방청은 빅데이터 분석으로 화재 위험요인을 보다 종합적으로 분석·예측해 그에 따른 맞춤형 화재예방대책을 만들어 추진하겠다고 25일 밝혔다.  소방당국은 그동안 화재발생 건수와 사상자 수 등 단순 화재통계를 바탕으로 화재안전 관리 대책을 추진해왔다.  하지만 앞으로는 빅데이터 분석을 통해 화재 취약대상을 선정하고 화재발생 가능성이 높아지는 조건을 추출해 위험요인을 구체화함으로써 화재예방대책의 실효성을 높인다는 계획이다.  예를 들어 여름철의 경우 현재는 에어컨 실외기 화재 건수가 많으므로 관련 예방요령을 홍보하는 정도라면, 앞으로는 화재발생 실외기의 설치장소·발화부위·생산연도 등 보다 다양한 데이터를 분석해 화재위험이 큰 실외기 조건을 추출하고 예방대책을 세우는 식으로 바뀐다.  소방청은 연중 화재발생 건수와 사망자 수가 가장 많은 봄철을 중심으로 빅데이터 분석을 시작해 대상 분야를 확대할 계획이다.  지난해 7월부터 올해 6월까지 최근 1년간 화재발생통계를 보면 봄철 화재 사망자가 전체 사망자의 39.4%를 차지했다. 이런 통계를 바탕으로 화재사망자 발생 시간대와 장소, 화재원인은 물론 소방훈련 횟수와 소방시설 유무 등 화재에 영향을 미치는 다양한 요인을 분석할 방침이다.  최병일 소방청 소방정책국장은 ""단순히 화재 결과만 놓고 대응하는 것이 아니라 화재발생 조건과 원인을 중심으로 빅데이터 분석을 진행해 화재를 감소시키려는 것""이라며 ""앞으로 화재 예방뿐만 아니라 구조·구급 분야로도 빅데이터 분석을 확대하겠다""고 말했다. "
"우정본부, 대전 중부권물류센터 개국…시간당 소포 8만개 처리","우정사업본부는 25일 대전시 동구 남대전종합물류단지에 시간당 최대 8만개의 택배와 소포를 분류할 수 있는 중부권광역우편물류센터(IMC)를 개국, 본격 가동을 시작했다고 밝혔다. 우정본부는 일반우편은 지속 감소하는 반면 소포 우편물은 급격히 증가하는 환경에 대응하기 위해 소포·택배 구분 전용 허브 물류센터인 중부권 IMC를 건립했다고 설명했다.  중부권 IMC 개국으로 소포 구분이 1회로 줄고 물류비용도 절감될 것으로 기대된다.  기존에는 접수지역 집중국에서 소포 발송 구분을 거친 뒤 배달지역 집중국으로 도착 구분을 하는 등 2차례의 구분 체계가 있었지만, 앞으로는 중부권 IMC가 수도권과 지역권 간 물량을 전담하고 기존 집중국은 지역 내 물량을 처리하게 된다.  중부권 IMC에는 대용량 자동공급기, 소포 자동 정렬 장치, 다면 인식 카메라, 소포 구분기 간 이동 장치 등 자동화 장비가 투입돼 소포 처리 속도도 빨라진다. 올해 연말에는 국내 최초로 소포 하차 로봇을 도입해 업무량을 줄일 계획이다. 우체국과 중부권 IMC 간 직접 운송 구간을 늘려 물류 운송망도 중부권 IMC 중심으로 개편한다. 박종석 우정사업본부장은 ""중부권 IMC 개국과 함께 우체국 물류체계를 효율적으로 개편해 고도화된 물류시스템을 갖출 수 있게 됐다""며 ""ICT 기반의 스마트 물류 발전에 선도적 역할을 수행할 것""이라고 말했다. "
"국립국어원, AI에 가르칠 한국어 빅데이터 18억 어절 공개","국립국어원은 인공지능의 한국어 처리 능력 향상에 필수적인 한국어 학습 자료 13종 18억 어절 분량을 25일 국립국어원 '모두의 말뭉치'(https://corpus.korean.go.kr)에서 공개한다고 밝혔다.  공개하는 자료는 한국어 분야의 빅데이터로, 전문 분야에서는 말뭉치(corpus)라고 한다. 챗봇이나 인공지능 비서가 한국어를 자연스럽게 알아듣고 분석해 말하려면 반드시 다양한 한국어 말뭉치로 학습을 해야 한다.  국립국어원은 2018년 대규모 한국어 학습 자료 구축 사업을 시작했으며, 이번 자료는 작년까지 구축한 18억 어절 규모의 말뭉치이다.  자료는 '모두의 말뭉치' 사이트에서 온라인 약정서를 작성해 승인받으면 누구나 이용할 수 있다. '모두의 말뭉치'에서 받을 수 있는 자료에는 최근 10년간의 신문 기사와 서적 2만188종, 일상생활에서의 음성 대화와 메신저 대화, 방송 자료, 대본 등이 있다. 각종 인터넷 사이트 블로그, 게시판 등의 자료 210만 건도 포함됐다.  국립국어원은 ""초기 구축에 큰 비용과 시간이 소요되는 한국어 말뭉치의 대규모 공개로 중소기업 등이 한국어 처리 기술 개발에 쉽게 접근할 수 있게 됐다""라며 ""대기업이나 관련 연구 기관 등도 다양한 서비스 개발과 성능 향상에 많은 도움을 받게 됐다""고 설명했다.  국립국어원은 이번에 공개한 자료의 의의와 활용을 주제로 한 온라인 전문가 토론회를 10월 초 개최할 예정이다."
日라인·야후 합작법인 이름은 A홀딩스…이해진 초대 회장,"경영 통합을 추진 중인 네이버의 일본 자회사 라인과 야후 재팬의 합작 법인 이름이 'A홀딩스'로 확정됐다. 네이버를 창업한 이해진 네이버 글로벌투자책임자(GIO)가 초대 이사회 회장을 맡는다.  25일 IT업계에 따르면 양측은 최근 합작 법인의 이름과 이사회 구성 등을 확정했다.  합작 법인인 'A홀딩스'는 라인과 소프트뱅크가 50대 50 지분을 가진 조인트벤처(JV)로, 소프트뱅크의 자회사 'Z홀딩스'를 지배하는 최대주주가 된다. Z홀딩스 밑에 라인과 야후재팬이 각각 자회사가 되는 구조다. 5명으로 꾸려지는 이사회는 이해진 GIO가 회장을, 소프트뱅크의 미야우치 겐 최고경영자(CEO)가 대표이사 사장을 각각 맡는다. 또 라인의 황인준 최고재무책임자(CFO)와 소프트뱅크의 후지하라 가즈히코 CFO도 이사회에 합류한다. 남은 1명은 소프트뱅크가 선임할 예정이다. 일본 '국민 메신저' 라인과 최대 포털 야후는 지난해 11월 경영 통합을 결정했다. 이를 통해 미국과 중국이 주도하는 글로벌 인터넷 산업에서 대항마가 되겠다는 전략으로 풀이된다. 양사의 경영통합은 내년 3월 마무리될 예정이다. 사진합성·일러스트"
"NHN, 서울대 제약·바이오 AI 스마트팩토리 구축에 협력",NHN은 서울대학교와 제약·바이오 부문 인공지능(AI) 스마트 팩토리 구축·운영을 위한 업무협약을 체결했다고 25일 밝혔다. NHN은 서울대 시흥캠퍼스의 제약·바이오 전문 인력 양성 및 산업단지 활성화에 협력하기로 했다. 전날 서울대는 경기도와 함께 '한국형 NIBRT 바이오공정 인력양성센터 공모 사업'에 제안서를 제출했다고 밝힌 바 있다. NIBRT(National Institute for Bioprocessing Research & Training)는 의약품 생산 및 품질관리 인력 교육기관이다. 이 사업에 선정되면 2025년까지 총사업비 619억원 규모의 인력양성센터를 구축해 제약·바이오 인재를 육성하게 된다. NHN은 서울대가 바이오 공정 센터를 짓게 되면 자사 통합 클라우드 서비스 '토스트'(TOAST)를 기반으로 AI 스마트 팩토리 구축과 데이터 수집 등을 지원할 방침이다.
"SC제일은행, 키보드뱅킹에 오픈뱅킹 기능 추가","SC제일은행은 자사 '키보드뱅킹' 서비스에 오픈뱅킹 기능을 탑재했다고 25일 밝혔다.  키보드뱅킹이란 스마트폰 모바일 메신저 대화창에서 키보드에 구현된 SC제일은행 로고 버튼을 누르면 화면 전환 없이 소액 송금(1일 200만원 한도)과 계좌조회 등 간단한 은행 업무를 할 수 있는 서비스다.  별도로 앱을 실행하고 로그인하는 절차를 스마트폰 키보드의 단축키 하나로 간소화한 것이다.  이번 개편으로 고객들은 키보드뱅킹을 통해 다른 은행의 계좌 잔액과 거래내역을 조회하고 즉시 이체할 수 있다.  연락처 이체를 선택할 경우에는 수취인이 입금받기 전 '송금취소'를 통해 취소할 수 있도록 했다. 착오송금을 방지하기 위한 안전장치다.  또 이모티콘 보내기 기능을 추가하고 사용자 인터페이스(UI), 사용자 이용 경험(UX) 등 디자인도 개편했다. "
"메쉬코리아, 업계 최초 배달원 산재보험 개발","물류 브랜드 '부릉'을 운영하는 IT 기반 물류 기업 메쉬코리아는 업계 최초로 배달원 민간 산재보험을 개발한다고 25일 밝혔다. 메쉬코리아는 인슈테크 전문기업 쿠프파이맵스와 '특수형태근로종사자의 산재보험 가입을 위한 계약 및 향후 모빌리티 관련 다양한 보험제휴를 위한 업무제휴협약(MOU)'을 체결했다. 계약의 주 내용은 소속 배달원(특수형태근로종사자)이 배달근로 중 재해로 다쳤을 때 요양·장해·휴업·유족 등 보상이 가능한 민간 산재보험 가입을 지원하는 것이다. 양측은 이르면 내달 중 보험 상품을 출시할 계획이다. 메쉬코리아 유정범 대표는 ""코로나19로 배송을 담당하는 부릉 배달원 안전망 확대와 업무 환경 개선이 더욱 필요해졌다""며 ""배달원은 물론 고객 역시 더 나은 수준의 배송 서비스를 받을 수 있는 환경조성에 기여할 것""이라고 말했다."
"과기부, 산학연 협력활성화 간담회…""연구자 창업환경 조성해야""","과학기술정보통신부는 25일 서울 양재 엘타워에서 '산학연 협력 활성화를 위한 현장소통 간담회'를 열었다고 밝혔다.  산학연 협력 활성화 지원은 대학·연구소가 기업과 협력해 기술이전을 통한 사업화를 추진하고 지역경제 활성화를 유도하는 사업이다.  이날 행사에서는 산학연 협력 활성화 지원사업에 참여하고 있거나 참여한 경험이 있는 기관의 연구 책임자들이 사업 성과를 공유하고 현장 의견을 제시했다. 이들은 대학과 정부출연연구기관 내 연구자들이 창업에 뛰어들 수 있는 환경을 조성하기 위해 창업지원 전문가나 산학협력단 등 중간조직의 역할을 강화하고, 기술사업화 이후 성장을 지원할 수 있는 후속 프로그램을 늘려야 한다고 주문했다. 권석민 과기정통부 과학기술일자리혁신관은 ""대학, 연구소, 기업 등 혁신 주체 간의 협력을 통한 기술사업화 성과는 국가 혁신성장의 추진동력""이라며 ""향후 현장의 애로사항을 해결할 수 있도록 제도 개선 등 다양한 방법을 강구하겠다""고 말했다. "
"셀트리온그룹, 코로나19 유행에 직원 ⅓ 재택근무 돌입","셀트리온그룹은 신종 코로나바이러스 감염증(코로나19) 수도권 재확산에 대응하고자 단계별 재택근무를 시행한다고 25일 밝혔다.  26일부터 전체 인원의 3분의 1을 재택 근무하게 한 뒤 상황이 악화하면 재택근무 인원을 2분의 1까지 늘리기로 했다. 더 심각해지면 바이오의약품 생산에 필요한 최소 인원을 제외한 전 직원 재택근무를 시행할 예정이다. 이번 조치는 셀트리온 등 셀트리온그룹 계열사 전체에 적용된다. 이와 함께 셀트리온은 회사 내 코로나19 확진자 발생 시 우려되는 의약품 생산 리스크를 최소화하고, 코로나19 항체치료제 개발 및 임상, 유통 등에도 차질이 없도록 단계별 근무조를 편성해 대응하기로 했다.  jandi@yna.co.kr"
"컴투스, 독일 게임스컴에서 신작 플레이 영상 최초 공개한다","모바일게임 기업 컴투스는 자사 대표 IP(지적재산) '서머너즈 워'를 앞세워 독일 게임 전시회 '게임스컴(Gamescom) 2020'에 참가한다고 25일 밝혔다. 독일 게임스컴은 미국 E3, 일본 도쿄게임쇼와 함께 이른바 '세계 3대 게임쇼'로 불리는 세계 최대 규모 게임 전시회다. 올해는 신종 코로나바이러스 감염증(코로나19) 여파로 게임스컴은 이달 27∼30일 온라인으로 개최된다. 컴투스는 게임스컴에서 서머너즈 워 프로모션 소식과 신규 영상을 공개하겠다고 예고했다. 28일에 신작 '서머너즈 워: 크로니클' 플레이 영상이 최초로 공개된다. '서머너즈 워: 크로니클'은 글로벌 히트에 성공한 롤플레잉게임(RPG) '서머너즈 워: 천공의 아레나'의 이전 시점을 다루는 모바일 다중접속역할수행게임(MMORPG)이다. 또 컴투스는 '서머너즈 워'와 캡콤의 전통 인기 게임 '스트리트 파이터'의 콜라보레이션 정보를 게임스컴에서 사전 공개할 예정이다. 관련 영상과 소식은 게임스컴 공식 홈페이지나 유튜브 채널에서 확인할 수 있다.컴투스 '서머너즈워: 천공의 아레나', 캡콤 '스트리트 파이터'와 콜라보 "
"""삼성 클라우드 사칭한 이메일 피싱 공격…대북 종사자 노려""","이스트시큐리티는 국내 대기업을 사칭해 대북 분야 종사자를 노린 이메일 피싱 공격을 발견했다고 25일 밝혔다.  이번 공격은 '삼성 클라우드 서비스'에서 보낸 것처럼 보이게끔 정교하게 꾸며진 악성 이메일을 특정 대북 분야 종사자에게 발송하는 수법을 사용했다. 이메일 본문에는 삼성 클라우드 서비스의 갤러리 사용이 확인됐다는 안내 문구와 '자주 묻는 질문'을 보여준다. 이 문구를 클릭하면 공격자가 사전에 설정해둔 악성 주소로 연결된다. 이스트시큐리티는 이번 공격에 쓰인 아이피(IP) 주소 대역을 근거로 해킹 그룹 '탈륨'의 소행으로 추정했다.  이 그룹은 국내 방위업체를 포함해 대북 연구 분야 종사자와 탈북민, 북한 관련 취재 기자들을 집중적으로 공격하는 조직이다. 이스트시큐리티 ESRC센터장 문종현 이사는 ""특정 정부가 연계된 것으로 알려진 탈륨 조직이, 국내 대북 분야 활동가들을 상대로 거의 매일 사이버 첩보전을 수행하고 있다고 해도 과언이 아닐 정도로 위협이 고조되고 있다""고 설명했다."
네이버 AI 번역 평가 국제 대회서 수상,"네이버는 자체 개발한 인공지능(AI) 번역 평가 모델 'PATQUEST'가 국제 기계번역 대회 'WMT20'에서 수상했다고 25일 밝혔다. WMT는 IWSLT·WAT와 함께 기계번역 분야에서 세계적인 권위를 인정받는 학회로, 3개 학회 중 가장 큰 규모와 긴 역사를 갖고 있다고 네이버는 소개했다. 네이버는 '문서 단위 품질 평가'에서 1위, '문장 단위 직접 평가'에서 영-독 번역 부문 4위를 각각 차지했다.  신중휘 파파고 리더는 ""자체 개발한 품질 평가 모델의 우수성을 국제대회에서 인정받았다""며 ""번역 기술을 선도하는 플랫폼으로 앞으로도 번역 품질을 높이기 위한 핵심 기술 개발에 집중할 것""이라고 밝혔다."
"""코로나 여파 상반기 음식배달 늘고 극장·항공·여행 줄었다""","지난해와 올해 상반기 한국인의 소비를 분석해보니 음식 배달 소비가 가장 많이 늘었고, 극장·면세점 소비가 가장 많이 줄어든 것으로 나타났다. 앱·리테일 분석 서비스 '와이즈앱·와이즈리테일'은 올해 1∼7월 소매시장 업종별 소비자 결제 금액을 전년 동기 대비 분석한 결과를 25일 공개했다. 올 상반기에 한국인이 '배달의 민족', '요기요' 등 음식 배달 서비스에 결제한 금액은 지난해 상반기보다 74% 증가한 것으로 분석됐다. 두 번째로 결제 금액 증가율이 높은 업종은 구글, 넷플릭스 등 '인터넷 서비스'였다. 전년 동기 대비 결제 금액이 30% 늘었다. 쿠팡, 네이버 등 '인터넷 쇼핑'에 결제한 금액은 작년 상반기보다 23% 늘어났고, GS홈쇼핑·롯데홈쇼핑 등 홈쇼핑에 결제한 금액은 4% 증가했다. 작년 상반기와 비교해 결제 금액 하락이 큰 업종은 면세점이었다. 결제 금액이 74% 줄었다. 전년 동기 대비 결제 금액이 극장은 73%, 항공은 68%, 여행은 62% 감소했다. 와이즈앱·와이즈리테일은 만 20세 이상 한국인의 신용카드·체크카드·계좌이체·소액결제 등을 분석했으며, 법인카드·현금거래·상품권 결제 금액은 포함하지 않았다고 밝혔다. hyo@yna.co.kr"
KST모빌리티 마카롱택시 가맹 1만대 돌파,"마카롱택시 운영사인 KST모빌리티는 가맹택시 계약 대수가 전국 1만대를 돌파했다고 25일 밝혔다.  지난해 2월 출시된 혁신형 택시 브랜드 마카롱택시는 서울(3천670대)과 대구(2천850대), 울산(1천470대) 등 전국 10곳에서 운행 중이다.  KST모빌리티와 협력하기로 한 전국 각 지역 택시조합 소속 택시는 약 12만대로, 전국 택시대수(약 25만1천대)의 47.4%에 달한다고 회사는 전했다.  KST모빌리티는 오는 10월 마카롱택시 전용 적립 포인트 '마카롱 캐시(가칭)'를 출시하고, 친환경 택시 '마카롱 에코', 고급·기업용 택시 등도 하반기 선보일 예정이다. 이행열 대표는 ""모빌리티 혁신을 안정적으로 추진하기 위한 1차 기반을 갖췄다""며 ""올 연말까지 가맹택시 2만대·가입자 100만명을 확보하고, 다양하고 수준 높은 서비스를 지속해서 출시해 고객과 택시 업계가 모두 만족할 수 있는 이동 플랫폼을 구축해 나갈 것""이라고 말했다."
수능 100일 앞 수도권 등교중단 비상…수능 재연기 플랜B 부상,정부가 대학수학능력시험을 100일 앞둔 25일 신종 코로나바이러스 감염증(코로나19) 확산에 따라 다음 달 11일까지 수도권 지역 유치원과 초·중·고교의 등교 수업을 원격수업으로 전격 전환하면서 올해 대학수학능력시험이 제대로 치러질지 우려가 제기된다. 교육부는 12월 3일 수능을 예정대로 치르겠다고 수차례 강조해 왔지만 2학기 개학과 동시에 수도권에서 등교수업이 원격수업으로 전환됨에 따라 수험생의 혼란도 불가피해 보인다.(광주=연합뉴스) 박철홍 
"삼성SDS 업무 자동화 솔루션 브리티, 가트너 MQ에 등재","삼성SDS는 자사 솔루션인 '브리티'(Brity) RPA(로봇 프로세스 자동화)가 우리나라에서 처음으로 가트너 매직쿼드런트(MQ) RPA 부문에 등재됐다고 25일 밝혔다. 글로벌 IT 리서치·컨설팅 기업 가트너는 전 세계 소프트웨어 기업의 사업 역량 및 완성도를 평가해 매직쿼드런트 리포트를 발행한다. 브리티 RPA는 반복 업무를 대신 처리하는 기능은 물론 챗봇, 딥러닝 기반 이미지 인식, 텍스트 분석 등 인공지능(AI) 기술까지 탑재한 복합 업무 자동화 솔루션이다. 여러 자동화 프로세스를 동시에 실행할 수 있는 '헤드리스 봇'(Headless Bot) 기능은 업무 처리 속도·효율을 획기적으로 개선하며, PC에서 업무 수행 화면을 녹화하는 '스텝 레코더'(Step Recorder) 기능도 제공한다고 회사 측은 전했다. 가트너는 브리티 RPA를 글로벌 RPA 솔루션으로 선정하면서 복잡한 업무 프로세스를 자동화하는 기술력과 혁신성, 비전문가도 쉽게 사용할 수 있는 접근성 등을 높이 평가했다. 브리티 RPA는 현재 삼성전자, 수협은행, 전자랜드 등 국내외 다양한 기업과 공공기관에서 사용하고 있다. 삼성SDS 홍원표 대표이사는 ""브리티 RPA가 글로벌 시장에서 기술력·혁신성을 인정받았다""면서 ""고객의 디지털 트랜스포메이션과 미래형 업무 혁신을 지원하는 핵심 플랫폼으로 지속해서 발전 시켜 나가겠다""고 말했다. "
"KT, 갤럭시 버즈 라이브 레드 색상 단독 출시","KT는 삼성전자 무선이어폰 신제품 '갤럭시 버즈 라이브'의 레드 색상을 25일 단독 출시했다. KT가 자사 온라인몰 KT샵에서 진행한 갤럭시노트20 사전예약 결과 일반 모델 예약가입자의 절반이 자사 전용 색상인 레드 색상을 선택했다. 갤럭시노트20 레드 색상을 출시하며 선보인 '제니의 빨간노트'라는 광고 영상은 공개 18일 만에 유튜브와 인스타그램 등에서 조회 수 1천700만회를 기록했다. KT 무선단말사업담당 손정엽 상무는 ""레드 색상에 대한 고객의 높은 관심에 부응하기 위해 갤럭시 버즈 라이브에도 레드 색상을 선보이게 됐다""고 말했다. 이 제품에는 주변 소음을 줄여주는 액티브 노이즈 캔슬링(ANC) 기능뿐 아니라 KT 기가지니와 연동한 특화 서비스도 새로 적용됐다.  버즈 라이브를 길게 터치한 후 '지니뮤직 시작해줘'라고 말하면 간편하게 음악을 들을 수 있다. 이 기능은 버즈 라이브를 기가지니 서비스와 연동되도록 설정한 뒤 사용할 수 있다. 갤럭시 버즈 라이브 레드 가격은 다른 색상과 같은 19만8천원이다. KT샵에서 구매하면 KT 멤버십포인트로 최대 10% 할인받을 수 있다."
"파멥신, 삼성바이오로직스와 위탁개발생산 계약 체결","파멥신와 혈관 치료용 후보물질 'PMC-403'의 위탁개발생산(CDMO) 계약을 체결했다고 25일 밝혔다.  파멥신은 삼성바이오로직스로부터 세포주 및 의약품 공정 개발, 임상시료 생산과 임상시험 계획 제출 등 해당 후보물질 개발과 생산 전 과정에 대한 서비스를 받는다.  파멥신에 따르면 이 후보물질은 혈관 생성을 촉진해 혈관 기능 이상을 정상화하도록 개발됐다. 아직 임상시험 전 단계다. 오는 2022년 안질환을 대상으로 임상 1상을 할 예정이다. "
[신간］중학생 뇌가 달라졌다," 중학생 뇌가 달라졌다 = KBS 시사기획 창 제작팀 이흥철·이혜나, 교사마음지원센터 소장 이준원 지음. 아동과 청소년들의 인터넷·스마트폰 과의존 문제가 날로 심각해지고 있다. 코로나19로 대면 수업과 외부 활동이 줄어드는 대신에 비대면 온라인학습과 자택 생활시간은 늘어나면서 더욱 그러하다. 이 책은 지난해 KBS '시사기획 창'이 전두엽 변화가 급격히 일어나는 중학생을 대상으로 70일간 스마트폰 사용 절제 실험을 한 뒤 자기 조절, 작업 기억 등 전두엽 기능 개선과 정서, 가족 관계에서 일어나는 긍정적 변화를 담았다.  스마트폰 절제 후 71일 시점에서 뇌 이미지를 촬영한 결과, 자기 조절과 충동 조절 능력이 향상됐다. 작업 기억 능력 또한 효과적으로 상승한다는 점이 입증됐다.  'KBS 시사기획 창 10대 스마트폰 절제력 프로젝트'는 디지털 미디어 산업의 본거지인 미국 실리콘 밸리 IT 구루들과 미디어 교육 전문가들을 직접 취재해 10대 청소년을 위한 올바른 미디어 사용법도 이 책에서 제안한다.  마더북스. 288쪽. 1만6천원.  언어의 뇌과학 = 알베르트 코스타 지음. 김유경 옮김. 이중언어, 나아가 다중언어가 이상하지 않은 세계화 시대다. 사람은 어떻게 말을 하고 언어를 사용하는가? 2개국어 이상을 사용할 경우 뇌는 어떻게 정보를 저장하고 처리할까? 말의 생산성과 이중언어 사용에 대해 20여 개의 프로젝트를 이끌고, 저명한 과학 저널에 150편 이상의 글을 기고했던 저자는 그 연구를 집대성해 이 책을 썼다. 저자는 언어 사용 과정에서 주의력과 학습능력, 감정, 의사결정 등과 같은 인지 영역과 어떻게 상호 작용하는지 최신 연구 사례를 통해 밝힌다. 저자 본인이 이중언어를 사용하는 가정에서 태어나 아이들을 키우면서 경험한 깨달음이 뇌과학, 심리학, 사회학 지식과 어우러져 신선한 지식 여행으로 안내한다. 안타깝게도 저자는 '말의 생산성과 이중언어 사용'이라는 연구 그룹을 이끌다가 2018년 말에 48세의 이른 나이로 세상을 떠났다. 현대지성. 232쪽. 1만5천원.   만들어진 종교 = 호시노 세이지 지음. 이예안·이한정 옮김. 서구 문명을 적극적으로 받아들이던 메이지 시기의 일본에는 새로운 개념과 용어가 대거 유입되고 생성됐다. '종교'도 그중 하나다. 신도, 불교 등 일본 고유의 종교 전통은 이미 있었지만, 근대적 종교 개념이 구성되기 시작한 것은 메이지 초기에 영어 'religion'의 번역어로 '종교(宗敎)'가 채택되면서다.  특히 기독교가 유입되면서 기존의 종교 전통들은 스스로를 변증하기 위해 종교의 본질이 무엇인지 질문하며 종교 개념 자체를 새롭게, 그리고 깊이 고찰해야 했다. 이 연구서는 종교 개념의 정립 필요성이 촉발된 메이지 초기에서부터 종교 개념이 확실히 자리 잡기 시작한 메이지 후기를 대상으로 그 역사성을 계보학적으로 추적해나간다. 자칫 비역사적인 것으로 간주되기 쉬운 '종교' 개념을 역사성에 주목해 검토하면서 그 개념이 어떻게 형성돼갔는지 탐구하는 것이다.  글항아리. 408쪽. 2만원. "
"SKT, 스타트업과 사회적가치 실현…임팩트업스 2기 출범","SK텔레콤은 혁신 스타트업들과 5G·인공지능(AI) 등 최신 정보통신기술(ICT)로 사회 문제를 해결하는 '임팩트업스(IMPACTUPS)' 2기를 출범했다고 25일 밝혔다. SK텔레콤은 지난해부터 우수한 기술력을 보유한 스타트업이 사회적 가치 실현과 비즈니스 성장을 동시에 이룰 수 있도록 지원하는 임팩트업스 프로그램을 운영하고 있다.  올해는 더 많은 스타트업과 사회적 가치 생태계를 확대하기 위해 10개 스타트업을 추가 선정해 임팩트업스 2기를 구성했다. 2기 참여 기업에는 AI 기반 빅데이터 분석 솔루션을 제공하는 이투온, 시각장애인용 점자변환소프트웨어를 개발한 센시 등이 있다. SK텔레콤은 참여 기업의 경쟁력 강화 및 체계적인 상생협력을 위해  스타트업 육성 프로그램 '트루 이노베이션 엑셀러레이터' 제공  국내외 전시 및 행사 공동 참가  투자유치 활로 마련 등 혜택을 제공한다. 또 참여사들과 사회적 가치 창출을 위한 협업 아이템을 발굴할 예정이다. 특히 올해는 신종 코로나바이러스 감염증(코로나19) 확산에 따른 비대면 맞춤형 지원을 확대하기 위해 온라인 컨설팅을 하고 온라인 투자 설명회 참여 기회도 늘린다. 지난해 참여한 임팩트업스 1기 스타트업 11개사는 유엔의 지속가능발전목표를 연계한 사회적 가치 목표를 설정하고 관련 사업 아이템을 발굴하고 있다. AI 기반 폐기물 회수 로봇을 개발한 수퍼빈은 이달 200억원 투자 유치에 성공하며 지난해 200억원이던 기업가치가 현재 1천억원을 넘어섰다. SK텔레콤 여지영 오픈콜라보그룹장은 ""앞으로도 다양한 파트너들과 협력하며 5G 시대 기술을 통해 사회적 가치를 창출해 나갈 것""이라고 말했다.[SK텔레콤 제공. 재판매 및 DB 금지"
"SK C&C·길병원, AI로 당뇨·비만 등 질병 원인 찾는다","SK㈜ C&C는 가천대 길병원과 함께 인공지능(AI)으로 대사성 질환 신약 개발의 '표적(질환 유발 인자)'을 발굴·검증하는 서비스를 개발한다고 25일 밝혔다.  'AI 타깃 발굴 서비스'는 특정 질환 의료·제약 전문가 집단이 참여한 질환 특화 방법론을 토대로 신약 개발의 첫 단계인 질환 유발 유전자·단백질 등을 AI로 발굴·검증하는 서비스형 소프트웨어(SaaS)다. 양측은 먼저 글로벌 신약 연구 분야에서 관심이 높은 당뇨병·비만·지방간·이상지혈증 등 대사성질환 표적 후보 발굴 및 검증 서비스를 개발할 계획이다.  가천대 길병원 연구책임자인 최철수 내분비내과 교수는 ""이번 서비스 개발은 전 세계 의료 AI의 활용 범주를 넓힌 뛰어난 업적이 될 것""이라고 말했다.  SK㈜ C&C 윤동준 헬스케어 그룹장은 ""이번 AI 타깃 발굴 서비스 개발로 신약 개발 핵심 프로세스를 아우르는 AI 서비스 제공이 가능해질 것""이라며 ""올해 하반기 서비스 오픈을 목표로 개발에 박차를 가하겠다""고 말했다"
